sample_id,dsid,file,filename,descriptor,generator,simulation_config,xsec_pb,k_factor,filter_eff,sumw,sumw2,num_events,entries,effective_lumi_fb
301204,301204,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_301204.Pythia8EvtGen_A14MSTW2008LO_Zprime_NoInt_ee_SSM3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_301204.Pythia8EvtGen_A14MSTW2008LO_Zprime_NoInt_ee_SSM3000.GamGam.root,Pythia8EvtGen_A14MSTW2008LO_Zprime_NoInt_ee_SSM3000,Pythia8EvtGen,A14MSTW2008LO_Zprime_NoInt_ee_SSM3000,0.001762,1.0,1.0,20000.0,20000.0,20000,113,11350.737797956868
301209,301209,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_301209.Pythia8EvtGen_A14MSTW2008LO_Zprime_NoInt_mumu_SSM3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_301209.Pythia8EvtGen_A14MSTW2008LO_Zprime_NoInt_mumu_SSM3000.GamGam.root,Pythia8EvtGen_A14MSTW2008LO_Zprime_NoInt_mumu_SSM3000,Pythia8EvtGen,A14MSTW2008LO_Zprime_NoInt_mumu_SSM3000,0.001772,1.0,1.0,20000.0,20000.0,20000,41,11286.68171557562
301243,301243,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_301243.Pythia8EvtGen_A14NNPDF23LO_Wprime_enu_SSM3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_301243.Pythia8EvtGen_A14NNPDF23LO_Wprime_enu_SSM3000.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_Wprime_enu_SSM3000,Pythia8EvtGen,A14NNPDF23LO_Wprime_enu_SSM3000,0.011414,1.0,1.0,8000.0,8000.0,8000,16,700.8936393902226
301247,301247,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_301247.Pythia8EvtGen_A14NNPDF23LO_Wprime_munu_SSM3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_301247.Pythia8EvtGen_A14NNPDF23LO_Wprime_munu_SSM3000.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_Wprime_munu_SSM3000,Pythia8EvtGen,A14NNPDF23LO_Wprime_munu_SSM3000,0.011432,1.0,1.0,20000.0,20000.0,20000,10,1749.4751574527643
301333,301333,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_301333.Pythia8EvtGen_A14NNPDF23LO_zprime3000_tt.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_301333.Pythia8EvtGen_A14NNPDF23LO_zprime3000_tt.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_zprime3000_tt,Pythia8EvtGen,A14NNPDF23LO_zprime3000_tt,0.005084,1.0,1.0,30000.0,30000.0,30000,518,5900.865460267506
301826,301826,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_301826.Pythia8EvtGen_A14NNPDF23LO_Wprime_qq_3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_301826.Pythia8EvtGen_A14NNPDF23LO_Wprime_qq_3000.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_Wprime_qq_3000,Pythia8EvtGen,A14NNPDF23LO_Wprime_qq_3000,0.10318,1.0,1.0,10000.0,10000.0,10000,113,96.91800736576856
301928,301928,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_301928.Pythia8EvtGen_A14NNPDF23LO_Zprimebb3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_301928.Pythia8EvtGen_A14NNPDF23LO_Zprimebb3000.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_Zprimebb3000,Pythia8EvtGen,A14NNPDF23LO_Zprimebb3000,0.007024,1.0,1.0,10000.0,10000.0,10000,116,1423.6902050113895
302520,302520,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302520.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_55_100,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_55_100,85.503,1.0,0.42178,2642000.0,2642000.0,2642000,1066121,73.2597576990802
302521,302521,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302521.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_100_160.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302521.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_100_160.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_100_160,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_100_160,18.282,1.0,0.44191,642000.0,642000.0,642000,361865,79.46529393020245
302522,302522,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302522.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_160_250.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302522.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_160_250.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_160_250,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_160_250,5.028,1.0,0.42736,200000.0,200000.0,200000,115369,93.07667403238234
302523,302523,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302523.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_250_400.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302523.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_250_400.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_250_400,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_250_400,1.4436,1.0,0.407625,100000.0,100000.0,100000,57239,169.9387090554985
302524,302524,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302524.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_400_650.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302524.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_400_650.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_400_650,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_400_650,0.3543,1.0,0.38689,220000.0,220000.0,220000,126008,1604.9593008949025
302525,302525,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302525.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_650_1000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302525.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_650_1000.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_650_1000,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_650_1000,0.069134,1.0,0.36991,84000.0,84000.0,84000,48692,3284.668372338122
302526,302526,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302526.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_1000_1500.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302526.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_1000_1500.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_1000_1500,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_1000_1500,0.014192,1.0,0.35436,166000.0,166000.0,166000,97086,33008.04422740688
302527,302527,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302527.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_1500_2000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302527.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_1500_2000.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_1500_2000,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_1500_2000,0.00232,1.0,0.33749,160000.0,160000.0,160000,93706,204348.32807306678
302528,302528,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302528.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_2000_2500.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302528.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_2000_2500.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_2000_2500,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_2000_2500,0.000538,1.0,0.322162,217000.0,217000.0,217000,126706,1251996.588384301
302529,302529,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302529.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_2500_3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302529.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_2500_3000.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_2500_3000,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_2500_3000,0.000152,1.0,0.306206,140000.0,140000.0,140000,81039,3007950.959742616
302530,302530,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302530.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_3000_3500.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302530.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_3000_3500.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_3000_3500,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_3000_3500,4.8e-05,1.0,0.29052,222000.0,222000.0,222000,127438,15919730.139060995
302531,302531,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302531.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_3500_4000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302531.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_3500_4000.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_3500_4000,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_3500_4000,1.6e-05,1.0,0.27399,100000.0,100000.0,100000,56807,22811051.49822986
302532,302532,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302532.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_4000_4500.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302532.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_4000_4500.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_4000_4500,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_4000_4500,6e-06,1.0,0.257557,170000.0,170000.0,170000,95232,110008011.17163709
302533,302533,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302533.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_4500_5000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302533.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_4500_5000.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_4500_5000,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_4500_5000,2e-06,1.0,0.24106,67000.0,67000.0,67000,37212,138969551.14909154
302534,302534,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302534.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_5000_inf.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302534.Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_5000_inf.GamGam.root,Pythia8EvtGen_A14NNPDF23LO_2DP20_Mass_5000_inf,Pythia8EvtGen,A14NNPDF23LO_2DP20_Mass_5000_inf,1e-06,1.0,0.21883,161000.0,161000.0,161000,88033,735730932.6874744
302733,302733,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_302733.MadGraphPythia8EvtGen_A14NNPDF23LO_WpL_tblep_M3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_302733.MadGraphPythia8EvtGen_A14NNPDF23LO_WpL_tblep_M3000.GamGam.root,MadGraphPythia8EvtGen_A14NNPDF23LO_WpL_tblep_M3000,MadGraphPythia8EvtGen,A14NNPDF23LO_WpL_tblep_M3000,0.010682,1.0,1.0,30000.0,30000.0,30000,240,2808.462834675154
304014,304014,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_304014.MadGraphPythia8EvtGen_A14NNPDF23_3top_SM.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_304014.MadGraphPythia8EvtGen_A14NNPDF23_3top_SM.GamGam.root,MadGraphPythia8EvtGen_A14NNPDF23_3top_SM,MadGraphPythia8EvtGen,A14NNPDF23_3top_SM,0.00164,1.0,1.0,30000.0,30000.0,30000,178,18292.682926829268
306149,306149,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_306149.MadGraphPythia8EvtGen_A14NNPDF23LO_WpL_tbhad_M3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_306149.MadGraphPythia8EvtGen_A14NNPDF23LO_WpL_tbhad_M3000.GamGam.root,MadGraphPythia8EvtGen_A14NNPDF23LO_WpL_tbhad_M3000,MadGraphPythia8EvtGen,A14NNPDF23LO_WpL_tbhad_M3000,0.021374,1.0,1.0,30000.0,30000.0,30000,452,1403.5744362309347
311490,311490,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_311490.PowhegPy8EG_A14N23LO_DMA_500_700_gq0p25.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_311490.PowhegPy8EG_A14N23LO_DMA_500_700_gq0p25.GamGam.root,PowhegPy8EG_A14N23LO_DMA_500_700_gq0p25,PowhegPy8EG,A14N23LO_DMA_500_700_gq0p25,0.00728,1.0,1.0,218.599274,3.845814,30000,53,30.027372802197803
312613,312613,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_312613.aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000.GamGam.root,aMcAtNloPy8EG_A14N30NLO_LQd_gstML_0p3_nonallhad_M1000,aMcAtNloPy8EG,A14N30NLO_LQd_gstML_0p3_nonallhad_M1000,0.005473,1.0,0.55376,160.839127,2.217868,29000,267,53.06946104258076
341456,341456,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_341456.PowhegPythia8EvtGen_CT10_AZNLO_ZH125J_MINLO_veveWWlvqq_VpT.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_341456.PowhegPythia8EvtGen_CT10_AZNLO_ZH125J_MINLO_veveWWlvqq_VpT.GamGam.root,PowhegPythia8EvtGen_CT10_AZNLO_ZH125J_MINLO_veveWWlvqq_VpT,PowhegPythia8EvtGen,CT10_AZNLO_ZH125J_MINLO_veveWWlvqq_VpT,0.7612,1.0,0.002088,1031.335571,94.972969,20000,10,648.889464583044
341458,341458,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_341458.PowhegPythia8EvtGen_CT10_AZNLO_ZH125J_MINLO_vmuvmuWWlvqq_VpT.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_341458.PowhegPythia8EvtGen_CT10_AZNLO_ZH125J_MINLO_vmuvmuWWlvqq_VpT.GamGam.root,PowhegPythia8EvtGen_CT10_AZNLO_ZH125J_MINLO_vmuvmuWWlvqq_VpT,PowhegPythia8EvtGen,CT10_AZNLO_ZH125J_MINLO_vmuvmuWWlvqq_VpT,0.7612,1.0,0.002088,1916.367798,172.916214,40000,20,1205.7286777985155
341460,341460,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_341460.PowhegPy8EG_CT10_AZNLO_ZH125J_MINLO_vtauvtauWWlvqq_VpT.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_341460.PowhegPy8EG_CT10_AZNLO_ZH125J_MINLO_vtauvtauWWlvqq_VpT.GamGam.root,PowhegPy8EG_CT10_AZNLO_ZH125J_MINLO_vtauvtauWWlvqq_VpT,PowhegPy8EG,CT10_AZNLO_ZH125J_MINLO_vtauvtauWWlvqq_VpT,0.7612,1.0,0.002088,2053.286133,197.115387,40000,13,1291.8741260773975
343981,343981,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_343981.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_gamgam.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_343981.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_gamgam.GamGam.root,PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_gamgam,PowhegPythia8EvtGen,NNLOPS_nnlo_30_ggH125_gamgam,28.3,1.717,0.00227,5660115.0,162287376.0,200000,94082,51314.80314867399
344158,344158,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_344158.aMcAtNloPythia8EvtGen_A14NNPDF23LO_ppx0_FxFx_Np012_SM.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_344158.aMcAtNloPythia8EvtGen_A14NNPDF23LO_ppx0_FxFx_Np012_SM.GamGam.root,aMcAtNloPythia8EvtGen_A14NNPDF23LO_ppx0_FxFx_Np012_SM,aMcAtNloPythia8EvtGen,A14NNPDF23LO_ppx0_FxFx_Np012_SM,0.004121,1.0,1.0,1560.246948,58.39151,100000,99,378.60882018927447
345056,345056,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345056.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvbb_VpT.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345056.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvbb_VpT.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvbb_VpT,PowhegPythia8EvtGen,NNPDF3_AZNLO_ZH125J_MINLO_vvbb_VpT,0.7612,1.0,0.11648,18045.216797,4966.780273,120000,24,203.52228151409648
345058,345058,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345058.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_vvbb.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345058.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_vvbb.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_vvbb,PowhegPythia8EvtGen,NNPDF3_AZNLO_ggZH125_vvbb,0.1227,1.0,0.11648,1200.206665,13.728168,105000,24,83.97695236583913
345060,345060,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345060.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_ZZ4l.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345060.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_ZZ4l.GamGam.root,PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_ZZ4l,PowhegPythia8EvtGen,NNLOPS_nnlo_30_ggH125_ZZ4l,28.3,1.717,0.000124,45231012.0,1296676128.0,1598000,1210,7506852.608943852
345061,345061,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345061.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_HgamgamZinc.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345061.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_HgamgamZinc.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_HgamgamZinc,PowhegPythia8EvtGen,NNPDF3_AZNLO_ggZH125_HgamgamZinc,0.1227,1.0,0.00227,2297.400879,131.951263,40000,21273,8248.336363538445
345066,345066,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345066.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_ZZ4lepZinc.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345066.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_ZZ4lepZinc.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_ZZ4lepZinc,PowhegPythia8EvtGen,NNPDF3_AZNLO_ggZH125_ZZ4lepZinc,0.1227,1.0,0.000275,2297.400879,131.951263,40000,98,68086.26743720825
345097,345097,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345097.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_mumu.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345097.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_mumu.GamGam.root,PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_mumu,PowhegPythia8EvtGen,NNLOPS_nnlo_30_ggH125_mumu,28.3,1.717,0.000218,4247621.5,121715528.0,150000,5,400989.1172164857
345098,345098,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345098.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_Hmumu_Zinc.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345098.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_Hmumu_Zinc.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_Hmumu_Zinc,PowhegPythia8EvtGen,NNPDF3_AZNLO_ggZH125_Hmumu_Zinc,0.1227,1.0,0.000275,2239.96582,128.652481,39000,23,66384.10965399718
345103,345103,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345103.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hmumu_Zincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345103.PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hmumu_Zincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_ZH125J_Hmumu_Zincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_ZH125J_Hmumu_Zincl_MINLO,0.7612,1.0,0.000275,38059.949219,30109.199219,50000,13,181817.93922992403
345104,345104,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345104.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hmumu_Wincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345104.PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hmumu_Wincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WpH125J_Hmumu_Wincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WpH125J_Hmumu_Wincl_MINLO,0.84,1.0,0.000275,43127.234375,38446.855469,50000,9,186697.9843073593
345105,345105,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345105.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hmumu_Wincl_MINLO.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345105.PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hmumu_Wincl_MINLO.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLO_WmH125J_Hmumu_Wincl_MINLO,PowhegPythia8EvtGen,NNPDF30_AZNLO_WmH125J_Hmumu_Wincl_MINLO,0.5328,1.0,0.000275,16222.101562,9041.084961,30000,9,110715.95387660385
345106,345106,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345106.PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_mumu.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345106.PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_mumu.GamGam.root,PowhegPythia8EvtGen_NNPDF30_AZNLOCTEQ6L1_VBFH125_mumu,PowhegPythia8EvtGen,NNPDF30_AZNLOCTEQ6L1_VBFH125_mumu,3.782,1.0,0.000275,448400.0625,1687425.125,120000,21,431133.178693332
345112,345112,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345112.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvcc_VpT.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345112.PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvcc_VpT.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_ZH125J_MINLO_vvcc_VpT,PowhegPythia8EvtGen,NNPDF3_AZNLO_ZH125J_MINLO_vvcc_VpT,0.7612,1.0,0.005782,18041.146484,4946.19043,120000,38,4099.088225313016
345114,345114,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345114.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_vvcc.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345114.PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_vvcc.GamGam.root,PowhegPythia8EvtGen_NNPDF3_AZNLO_ggZH125_vvcc,PowhegPythia8EvtGen,NNPDF3_AZNLO_ggZH125_vvcc,0.1227,1.0,0.005782,1138.75647,12.96829,100000,19,1605.12259190693
345120,345120,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345120.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaul13l7.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345120.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaul13l7.GamGam.root,PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaul13l7,PowhegPy8EG,NNLOPS_nnlo_30_ggH125_tautaul13l7,28.3,1.717,0.003372,4762928.0,136321392.0,168000,29,29068.97509383586
345121,345121,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345121.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulm15hp20.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345121.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulm15hp20.GamGam.root,PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulm15hp20,PowhegPy8EG,NNLOPS_nnlo_30_ggH125_tautaulm15hp20,28.3,1.717,0.002368,3970398.25,113601160.0,140000,146,34506.08136405471
345122,345122,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345122.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulp15hm20.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345122.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulp15hm20.GamGam.root,PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautaulp15hm20,PowhegPy8EG,NNLOPS_nnlo_30_ggH125_tautaulp15hm20,28.3,1.717,0.002373,5670426.5,162287376.0,200000,205,49176.91225908963
345123,345123,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345123.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautauh30h20.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345123.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautauh30h20.GamGam.root,PowhegPy8EG_NNLOPS_nnlo_30_ggH125_tautauh30h20,PowhegPy8EG,NNLOPS_nnlo_30_ggH125_tautauh30h20,28.3,1.717,0.011848,7937207.0,227202320.0,280000,860,13786.877936154093
345124,345124,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345124.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_etau_filt.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345124.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_etau_filt.GamGam.root,PowhegPy8EG_NNLOPS_nnlo_30_ggH125_etau_filt,PowhegPy8EG,NNLOPS_nnlo_30_ggH125_etau_filt,28.3,1.717,6e-06,34522995.0,988330080.0,1218000,2318,118413299.96645474
345125,345125,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_345125.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_mutau_filt.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_345125.PowhegPy8EG_NNLOPS_nnlo_30_ggH125_mutau_filt.GamGam.root,PowhegPy8EG_NNLOPS_nnlo_30_ggH125_mutau_filt,PowhegPy8EG,NNLOPS_nnlo_30_ggH125_mutau_filt,28.3,1.717,6e-06,37920261.0,1085702528.0,1338000,501,130065865.97134042
